laufnummer,id,body,ocr text,hashtags,url,1,2,3,4,5,6,7,8,9,10,11,12,99,caption,Kategorie,Politischer Inhalt/Info,Negative Campaigning,Selbstpräsentation unpolitisch,Selbstpräsentation politisch,Parteipräsentation unpolitisch,Parteipräsentation politisch,Interaktion,Neutrale Infos zur Stimmabgabe,Mitgliederinfo,Fundraising,Veranstaltungshinweis,Wahlaufruf direkt,Sonstiges,Detailed Explanation
143.0,Cr7zCI0q_F4,"„Tschechen, Sudetendeutsche sowie europäische Volksgruppen und Minderheiten im Spiegel der Medien“
🇩🇪🇨🇿🇪🇺￼
Jahrestagung des Sudetendeutschen Rates in Marienbad.

Grußworte der Bundesregierung und Vortrag durch die Beauftragte der Bundesregierung für Aussiedlerfragen und nationale Minderheiten Natalie Pawlik (MdB).

Zwischen ""Abwicklung"" und ""Zeitenwende"" - Mittel- und Osteuropa in der politischen Bildung?
Inhaltsstarker Vortrag durch Daniel Kraft, Leiter Stabsstelle Kommunikation und Pressesprecher der Bundeszentrale für Politische Bildung.",Ral ` ev ändigung pflege hnung unft,,https://www.instagram.com/p/Cr7zCI0q_F4,1,0,0,1,0,0,0,0,0,0,0,0,0,eine Frau steht vor einem Projektor,,1,0,0,1,0,0,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info"", ""Selbstpräsentation politisch""]"
144.0,CtelDHxIvyS,"🍀 Herzlichen Glückwunsch an die Gewinnerinnen und Gewinner für 25 Einladungen zum Sommerempfang auf Schloss Schleißheim!

🗳️ Losfee @ilse.aigner hat die Glücklichen aus ca. 400 Anmeldungen gezogen. Doch Verlierer gibt es keine: „Sie alle sind Gewinner der Gesellschaft“, so die Landtagspräsidentin zu allen ehrenamtlichen Teilnehmerinnen und Teilnehmern unseres Gewinnspiels. 👏

📧 Die Ausgelosten wurden bereits durch das Landtagsamt kontaktiert.
.
#bayerischerlandtag #bayern #ltby #landtag #schleißheim #sommer #sommerempfang #ehrenamt #bürgerfest #ehrenamtsfest #danke #bürger #bürgerin #politik #thankful #gemeinsam #austausch #dankeandasehrenamt #ehrenamtverbindet #helfen #gutestun #gewinnspiel #verlosung #auslosung #glückwunsch #herzlichenglückwunsch",,"bayerischerlandtag,bayern,ltby,landtag,schleißheim,sommer,sommerempfang,ehrenamt,bürgerfest,ehrenamtsfest,danke,bürger,bürgerin,politik,thankful,gemeinsam,austausch,dankeandasehrenamt,ehrenamtverbindet,helfen,gutestun,gewinnspiel,verlosung,auslosung,glückwunsch,herzlichenglückwunsch",https://www.instagram.com/p/CtelDHxIvyS,0,0,0,0,1,0,0,0,0,0,0,0,0,eine Frau steht neben einem Tisch mit einer Schachtel Papiere,,0,0,1,0,1,0,0,0,0,0,0,0,0,"[""Selbstpräsentation unpolitisch"", ""Parteipräsentation unpolitisch""]"
145.0,CxSUdb5tJ7k,"Am Samstag hatten wir einen besonders erfolgreichen Infostand im Münchner Osten.

Es kam erst sehr spät ein einzelner älterer Linker. Mehr hatte die Antifa nicht zu bieten.

Wir führten zahlreiche Gespräche und verteilten etliche Werbematerialien an Bürger. Mehrere Interessenten sagten, sie haben viele Verwandte und Bekannte, die auch die AfD wählen. Wo man hinschaut: Bayern wird blau!💪🏻

------
Rene Dierkes

✅ Landtagskandidat in Oberbayern - Zweitstimme: AfD-Listenplatz 12 

🇩🇪 Am 8. Oktober AfD wählen und Bayern zurückholen!",Anon vitontatlA @oAOmEKE Ae Deutsdhona hternativce MlonsiA | Viidnjatla] Vomea | Obstki,,https://www.instagram.com/p/CxSUdb5tJ7k,0,0,0,1,0,1,0,0,0,0,0,1,0,drei Personen stehen unter einem Regenschirm mit einem Schild,,1,1,0,1,0,0,0,0,0,0,0,1,0,"[""Politischer Inhalt/Info"", ""Negative Campaigning"", ""Selbstpräsentation politisch"", ""Wahlaufruf direkt""]"
146.0,CtW7u5WthZR,"Schön war's am Comer See 😍

#italien #italy #comersee #lagodicomo #urlaub #vacation #eis #pizza #youcantbuyhappinessbutyoucanbuyicecream #sommer #summer #summertime",,"italien,italy,comersee,lagodicomo,urlaub,vacation,eis,pizza,youcantbuyhappinessbutyoucanbuyicecream,sommer,summer,summertime",https://www.instagram.com/p/CtW7u5WthZR,0,0,1,0,0,0,0,0,0,0,0,0,0,eine Frau mit Hut und Sonnenbrille steht auf einem Boot,,0,0,1,0,0,0,0,0,0,0,0,0,1,"[""3. Selbstpräsentation unpolitisch"", ""13. Sonstiges""]"
147.0,CvaH_6tP_AC,"Wow, das war ein super Brunner Kirwa Montag Abend mit euch @brunner_kirwaboum und Madeln. Danke für eure Gastfreundschaft sagt eure Fischbacher CSU Listenkandidatin Elisabeth Tenner 😍Freue mich auf euch alle dann ab Freitag auf der Fischbacher  Kärwa 🍻",,,https://www.instagram.com/p/CvaH_6tP_AC,0,0,1,0,0,0,0,0,0,0,0,0,0,ein Mann und eine Frau trinken Bier an einem Tisch,,0,0,1,0,1,0,0,0,0,0,0,0,0,"[""3. Selbstpräsentation unpolitisch"", ""5. Parteipräsentation unpolitisch""]"
148.0,CyGMai-s6T-,"Das Beste kommt zum Schluss: der letzte Infostand vor der Wahl bei mir ""dahem"", in Hädefeld. Morgen wählen gehen - am besten die SPD!
#sozialepolitikfürdich #bayernspd #landtagswahl2023bayern",AN 10. SPDVÄHLEN n STEFA Heute nochmal Infostand in Marktheidenfeld RUMM,"sozialepolitikfürdich,bayernspd,landtagswahl2023bayern",https://www.instagram.com/p/CyGMai-s6T-,0,0,0,1,0,0,0,0,0,0,0,1,0,Zwei Personen stehen vor einer roten Box,,1,0,0,0,0,0,0,0,0,0,1,1,0,"[""Wahlaufruf direkt"", ""Veranstaltungshinweis"", ""Politischer Inhalt/Info""]"
149.0,Cww5Hw0tqxG,"Unsere Wälder sind wertvoll - als CO2-Speicher, Lebensraum, Erholungsgebiet und Rohstofflieferant. Um unsere Wälder gesund zu halten, brauchen wir pragmatische Lösungen, nicht realitätsfremde Ideologie. Auf die richtige Balance aus Schützen und Nützen, darauf setzen wir in Bayern. Das wollen wir auch europarechtlich umsetzen. 

Fachgespräch Waldzukunft 
zw. Windischletten und Roth im Landkreis Bamberg 
mit
➡Manfred Weber
➡Monika Hohlmeier
➡Holger Dremel
➡Waldbesitzervereinigung Bamberg
➡Bayerischer Waldbesitzerverband 

👉Mehr Infos zum Fachgespräch:
https://www.melanie-huml.de/lokal_1_4_687_Fachgespraech-Waldzukunft.html

Manfred Weber 
Monika Hohlmeier 
Holger Dremel 
Bayerischer Waldbesitzerverband e.V.",,,https://www.instagram.com/p/Cww5Hw0tqxG,1,0,0,1,0,1,0,0,0,0,0,0,0,eine Gruppe von Menschen steht im Wald,,1,0,0,1,0,1,0,0,0,0,1,0,0,"[""Politischer Inhalt/Info"", ""Selbstpräsentation politisch"", ""Parteipräsentation politisch"", ""Veranstaltungshinweis""]"
150.0,CwVmZsPtyG3,"Townhall - @fvbrunn und @bundeskanzler @olafscholz im Gespräch mit Bürgerinnen und Bürgern.

Über 250 Interessierte aus verschiedenen Verbänden und Organisationen konnten direkt Fragen an unseren Bundeskanzler und unseren Spitzenkandidaten stellen. Es ging um bezahlbare Mieten, um gute Pflege, um bezahlbare und saubere Energie, um die Mehrwertsteuer in der Gastronomie und um vieles andere mehr. Wir konnten deutlich machen, wofür die SPD steht: für ein Bayern, das sich alle leisten können, und für verantwortungsvolle Politik in Deutschland und im Freistaat.

Vielen Dank an alle, die da waren!

#SozialePolitikFürDich
#ZukunftFürBayern",BEZAHLBARES RAYERN JR ALLE:,"SozialePolitikFürDich,ZukunftFürBayern",https://www.instagram.com/p/CwVmZsPtyG3,1,0,0,1,0,1,0,0,0,0,0,0,0,Ein Mann und eine Frau stehen an einer Bar,,1,0,0,0,0,1,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info"", ""Parteipräsentation politisch""]"
151.0,CsX_kkWo_U9,"🗣 Ich wünsche allen Papas 🦸 einen schönen Vatertag. 🍻

#gemeinsamheimatgestalten #augsburgcity #augsburg_de #auxblick #auxcity #augustagram  #augsburgbilder #loveaugsburg #auxburg #instaaugsburg #aux #auxpic #augsburg #augsburger #exploringaugaburg #amoreaugsburg #deinaugsburg  #augsburgerview #augsburgpic #augschburg #haunstettencity #haunstetten #lechhausen #pfersee #kriegshaber #firnhaberau",FREIE WAHLER Augsburg ALLES GUTE ZUM VATERTAG! #CHRISTIHIMMELFAHRT,"gemeinsamheimatgestalten,augsburgcity,augsburg,auxblick,auxcity,augustagram,augsburgbilder,loveaugsburg,auxburg,instaaugsburg,aux,auxpic,augsburg,augsburger,exploringaugaburg,amoreaugsburg,deinaugsburg,augsburgerview,augsburgpic,augschburg,haunstettencity,haunstetten,lechhausen,pfersee,kriegshaber,firnhaberau",https://www.instagram.com/p/CsX_kkWo_U9,0,0,1,0,0,0,0,0,0,0,0,0,0,"Ein Mann, der ein Kind auf dem Rücken hält, mit den Worten: „Alles gutm vetrag“",,0,0,1,0,1,0,0,0,0,0,0,0,1,"[""Selbstpräsentation unpolitisch"", ""Parteipräsentation unpolitisch"", ""Sonstiges""]"
152.0,CwyOvcsomct,"Im Bierzelt - wie heute in Keferloh - kommen alle zusammen: Handwerker und Akademiker, Jung und Alt, Zugezogene und Einheimische. Vor der Wahl schärft das auch Meinungen und macht Konturen sichtbar. Wir stehen für Ideen ohne Ideologie, für Ökonomie & Ökologie, für Vernunft statt Verbote. Ein sicheres, stabiles und soziales Bayern braucht eine starke bürgerliche Mitte. @markus.soeder #politik #zukunft #gestalten #mitte #bayern",,"politik,zukunft,gestalten,mitte,bayern",https://www.instagram.com/p/CwyOvcsomct,1,0,1,0,1,0,0,0,0,0,0,0,0,eine Gruppe von Männern in Hüten und Anzügen sitzt an einem Tisch,,1,0,0,0,0,1,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info"", ""Parteipräsentation politisch""]"
153.0,Csd_yu8KcCv,"Ehrungen beim Bayerischen Schwimmverband in Landshut. Die körperliche Fitness der Kinder und Jugendlichen geht immer mehr zurück, Übergewicht und Zahl der Nichtschwimmer nimmt zu. Höchste Zeit, gesellschaftlich gegenzusteuern! Alltagskompetenz, Sport, Bewegung, Vereine, Eltern",sen D9 n BSV Bayerischer Schwimmverband e eiza Schwussdu::,,https://www.instagram.com/p/Csd_yu8KcCv,1,0,0,1,0,0,0,0,0,0,0,0,0,eine Gruppe von Menschen steht vor einer Wand,,1,0,0,0,0,0,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info""]"
154.0,Cx5z4m6toV2,"Bullitour läuft! ❤️
Am Sonntag sind Landtagswahlen! Deshalb sind wir die Tage unterwegs, um nochmal richtig Werbung zu machen! 🚀😍",September 48 Uhr Siauekg 5* 1 f u MIRVIN EKY Dlrelt < Uste 5 P Zuumntstirgro Spd 99( de PD La marv TRA Orter und | SR SD517H 25./29 2024 Twittl,,https://www.instagram.com/p/Cx5z4m6toV2,0,0,0,1,0,1,0,0,0,0,0,0,0,ein Mann steht neben einem roten Lastwagen,,0,0,0,0,0,0,0,0,0,0,1,1,0,"[""Wahlaufruf direkt"", ""Veranstaltungshinweis""]"
155.0,CvRc8d9I0u7,"Weiden träumt! ☁️ 😴 
Von Weiden bis nach Manhattan und das ganze ohne Traum! 😊 Die Virtual-Reality-Brillie vom Denk.Max macht’s möglich. 🌃 
Neben solcher moderner Technologie gabs natürlich auch ein zahlreiches kulinarisches Angebot und viele offene Geschäfte. 👍🏻
Wir als CSU waren auch mit einem Stand vertreten. 👌🏻

#weidenträumt #weideninderoberpfalz #oetziontour",,"weidenträumt,weideninderoberpfalz,oetziontour",https://www.instagram.com/p/CvRc8d9I0u7,0,0,0,1,0,1,0,0,0,0,0,0,0,"ein Mann in Anzug und Hut, der ein Videospiel spielt",,0,0,1,0,1,0,0,0,0,0,0,0,0,"[""Selbstpräsentation unpolitisch"", ""Parteipräsentation unpolitisch""]"
156.0,Cuz9Uv1oLI2,"Durfte für eine liebe Freundin mit Andrea Brucker -Violine- aus Salzburg die Hochzeit mitgestalten. 💒🎻🎹

#kirche #musik #violine #klavier #hochzeit #segen #liebe #ehe #eheglück #oberbayern #bayern #mozart #beethoven #schubert",,"kirche,musik,violine,klavier,hochzeit,segen,liebe,ehe,eheglück,oberbayern,bayern,mozart,beethoven,schubert",https://www.instagram.com/p/Cuz9Uv1oLI2,0,0,1,0,0,0,0,0,0,0,0,0,0,eine Gruppe von Menschen sitzt in einer Kirche,,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""13. Sonstiges""]"
157.0,CyEHSAFoFuO,"Als größter seiner Art in ganz Bayern ist der #apfelmarkt in @badfeilnbach schon lange ein Highlight.
🍏🍎🍏
Allen Obst- und Gartenbauern unserer Region gebührt unser Dank:
Euer Einsatz und Fachwissen ist es, was den Markt so besonders macht.
Dabei ist der Apfelmarkt für mich nicht nur ein Fest des Genusses, sondern auch ein Fest der Wertschätzung.
Gegenüber den vielen köstlichen Produkten,
aber auch den Menschen, die hinter ihnen stehen.",8 Luk Birneh Hvsse Ds| obsbbrände Apfel,apfelmarkt,https://www.instagram.com/p/CyEHSAFoFuO,1,0,0,1,0,0,0,0,0,0,0,0,0,eine Gruppe von Menschen steht um einen Tisch herum,,0,0,1,0,1,0,0,0,0,0,0,0,0,"[""Selbstpräsentation unpolitisch"", ""Parteipräsentation unpolitisch""]"
158.0,CtWFPVyINw-,Markus Söder isst Kiachl am Landfrauenstand beim Schwarzacher Prangermarkt.,,,https://www.instagram.com/p/CtWFPVyINw-,0,0,1,0,1,0,0,0,0,0,0,0,0,"ein Mann, der einen Donut isst",,0,0,1,0,0,0,0,0,0,0,0,0,0,"[""Selbstpräsentation unpolitisch""]"
160.0,CucvuvjNFLz,"Bayerischer Sportpreis mit @flosiekmann und @maxdeisenhofer ☺️ 

#bayerischersportpreis #br #kathaunterwegs #münchen #sport #ehrenamt #breitensport #spitzensport #handball4life",BAYERISCHER SPORTPREIS 2023 BayeRische  BPYFGFSSHER Sportland  bayern,"bayerischersportpreis,br,kathaunterwegs,münchen,sport,ehrenamt,breitensport,spitzensport,handball4life",https://www.instagram.com/p/CucvuvjNFLz,0,0,0,1,0,1,0,0,0,0,0,0,0,"eine Person, die eine Karte mit einem Foto von einem Mann und einer Frau hält",,0,0,1,0,1,0,0,0,0,0,0,0,0,"[""Selbstpräsentation unpolitisch"", ""Parteipräsentation unpolitisch""]"
161.0,CqoIARpIKcc,"(Musik(-)) Geschichte und Gegenwart in #Memphis 🎸✊

#elvis #graceland #nationalcivilrightsmuseum #civilrights #martinlutherking #blues #bealestreet #sunstudio #country",WELCOME T@ Quacelland THE HOME @F ELVIS PRESLEY,"Memphis,elvis,graceland,nationalcivilrightsmuseum,civilrights,martinlutherking,blues,bealestreet,sunstudio,country",https://www.instagram.com/p/CqoIARpIKcc,0,0,1,0,0,0,0,0,0,0,0,0,0,"Ein Schild für das Grand Hotel in der Stadt Grand, Iowa",,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""Sonstiges/KA""]"
162.0,Cu_7Qnlq7rH,Wasserspiele,,,https://www.instagram.com/p/Cu_7Qnlq7rH,0,0,1,0,0,0,0,0,0,0,0,0,0,"ein kleiner Hund, der auf einer Holzbank sitzt",,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""Sonstiges/KA""]"
163.0,CtYbdPxtKNx,"Heute wäre Anne Frank 94 Jahre alt geworden.
1934 war das Mädchen mit seinen Eltern und seiner Schwester Margot in die Niederlande ausgewandert, um der Verfolgung durch die Nazis zu entgehen. Kurz vor Kriegsende wurde Anne Frank im KZ Bergen-Belsen ermordet.
#NeverForget #NieWieder #annefrank #DasTagebuchderAnneFrank","1 = 1 7 Wie herrlich ist es, dass niemand eine Minute zu warten braucht, um damit zu beginnen; die Welt langsam zu verändern!"" Anne Frank, 12. Juni 1929","NeverForget,NieWieder,annefrank,DasTagebuchderAnneFrank",https://www.instagram.com/p/CtYbdPxtKNx,1,0,0,0,0,0,0,0,0,0,0,0,0,ein Mädchen mit langen Haaren und einem Lächeln im Gesicht,,1,0,0,0,0,0,0,0,0,0,0,0,1,"[""Politischer Inhalt/Info"", ""Sonstiges""]"
164.0,Cr_hTRxNtka,"Der 8. Mai ist der Tag der Befreiung vom Nationalsozialismus - Der DGB Kreisverband Miesbach erinnert an dem Tag jährlich an die Verfolgten und Getöteten im KZ Aussenlager am Sudelfeld, die dort unter unmenschlichsten Bedingungen Zwangsarbeit leisten mussten. In meiner Gedenkrede habe ich die Wichtigkeit einer Brandmauer nach Rechts betont, die europaweit leider derzeit von den Konservativen Parteien eingerissen wird. 

Wir sind die letzte Generation, die Zeitzeugen kennenlernen durfte. Daher haben wir eine besondere Verantwortung, dass die Menschen und ihre Geschichten nicht vergessen werden und wir die historische Aufgabe weiterführen die Nazi-Ideologie zurückzudrängen.

Wie auf der Gedenktafel steht: 
Vergesst nie, was geschah! 
Zeigt Mut gegen Unrecht! 

#tagderbefreiung #nievergessen #Sudelfeld #dgb","ihnen qurde auch dic Stralle Ofe Fum Berghaus Iuhrt, i hrer #eutigen Form gepllastert  Ar 6 Maf 7945 befrelfen @mierikannsche Soldoter  Maftlinge und nanmen dte verbllebener Aaoeian 81s ,7947 wurde das Mqus von den Amcnkanern Qenurzt(948 Wbcrnohm der Freistaaf Baycrn das ese Cugendherghaus aler Baycrischon Jugendring una 1981 dem Ocunschen Jugendherbcrosharlizur Vorluauno stellte Wir gedenken allener dfe unler der grausamen Willkur der NS-Diktalur gelltten oocr Lobon gclasson haben Vergesst ple was gcscnahi Zeigt Mut gegen Unrocht 8 chrendes 2 Gedenken 1 Ein 0","tagderbefreiung,nievergessen,Sudelfeld,dgb",https://www.instagram.com/p/Cr_hTRxNtka,1,0,0,1,0,0,0,0,0,0,0,0,0,ein Kranz auf einer Bank mit einem Band,,1,0,0,0,0,0,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info""]"
165.0,Cwra3YpAGn_,"Der frühe Vogel 🐥…

Wir sind seit 7 Uhr mit einem Infostand in Rattelsdorf. Ihr findet uns noch bis 9 Uhr vor der Metzgerei Schütz. Kommt gerne vorbei - wir freuen uns!",CSU Dremcl METZGEREI 'afCT JISS Sq T7x OUrJFL dieedoe 90 / 9 Drerz ole{? ua7 CSU OKTOBER Briefuqh ndzen nremel iiberzeugung,,https://www.instagram.com/p/Cwra3YpAGn_,0,0,0,1,0,1,0,0,0,0,1,0,0,eine Gruppe von Menschen steht um ein Schild herum,,0,0,0,0,0,0,1,0,0,0,1,0,0,"[""Interaktion"", ""Veranstaltungshinweis""]"
166.0,CstrOfxIpaa,"Wie jedes Jahr haben wir auch heute einen Baum im Stadtpark Miltenberg anlässlich des Abiturs gepflanzt. Unser toller Abijahrgang 2023 hat damit einen festen Platz in seiner Heimat Miltenberg (wie die 19 Jahrgänge zuvor). Danke an Gerhard Clausmeier, Jürgen Roth und Bürgermeister Bernd Kahlert für die Unterstützung. Immer wieder schön 💚👍😃",,,https://www.instagram.com/p/CstrOfxIpaa,0,0,0,1,0,1,0,0,0,0,0,0,0,eine Gruppe von Menschen steht auf einem Feld,,0,0,1,1,0,0,0,0,0,0,0,0,0,"[""3. Selbstpräsentation unpolitisch"", ""4. Selbstpräsentation politisch""]"
167.0,Cut_mStoccn,Super Aktion des @kjr_freising: Videointerview zur Landtagswahl! Hat Spaß gemacht - bin schon auf das Video gespannt!,,,https://www.instagram.com/p/Cut_mStoccn,0,0,0,1,0,0,0,0,0,0,0,0,0,eine Gruppe von Menschen steht um einen Tisch herum,,0,0,0,1,1,0,0,0,0,0,0,0,0,"[""Selbstpräsentation politisch"", ""Parteipräsentation unpolitisch""]"
168.0,Cx2vIb4LOGI,"DANKE sagen zum Erntedankfest!
Für Alles, für unser Auskommen, für unsere Familie!  Für unser Enkelkind!
Und vor allem dass ma alle gsund bleim! Verbraucherschutzpolitischer Sprecher FREIE WÄHLER Landtagsfraktion friedl_hans #bayerischerlandtag @freie.waehler.landtagsfraktion #gemeinsamheimatgestalten #gemeinsamzukunftgestalten #heimat #bayern #oberbayern #fürstenfeldbruck #dachau #starnberg #landsbergamlech #altötting #mühldorf #freising #ingolstadt #anpackenfürbayern #münchen #alling #badtölz #lenggries #garmischpartenkirchen #schongau #weilheim #anpackenfürbayern #ingolstadt #neuburganderdonau #burghausen #teamfriedl #zuversicht #freiewählerbayern #plenumtv #gilching",Laden) Sabol  ?kaufev Llev,"bayerischerlandtag,gemeinsamheimatgestalten,gemeinsamzukunftgestalten,heimat,bayern,oberbayern,fürstenfeldbruck,dachau,starnberg,landsbergamlech,altötting,mühldorf,freising,ingolstadt,anpackenfürbayern,münchen,alling,badtölz,lenggries,garmischpartenkirchen,schongau,weilheim,anpackenfürbayern,ingolstadt,neuburganderdonau,burghausen,teamfriedl,zuversicht,freiewählerbayern,plenumtv,gilching",https://www.instagram.com/p/Cx2vIb4LOGI,0,0,1,0,0,0,0,0,0,0,0,0,0,ein Tisch mit einem Rad und einem Haufen Obst,,0,0,1,0,1,0,0,0,0,0,0,0,0,"[""Selbstpräsentation unpolitisch"", ""Parteipräsentation unpolitisch""]"
170.0,CyDNI3xM-nA,"Roland Magerl
Ihr Kandidat zur Bayerischen Landtagswahl 2023

#AfD Listenplatz 1
Spitzenkandidat der #Oberpfalz für den Stimmkreis #Weiden

Mitglied des Bayerischen Landtags von 2018 bis 2023
im Ausschuss für Gesundheit und Pflege

🇩🇪TEILEN🇩🇪LIKEN🇩🇪ABONNIEREN🇩🇪

https://t.me/RolandMagerl",Am 8. Oktober beide Stimmen für die AfD Wählen Sie ROLAND MAGERL Im Stimmkreis Weiden mit Ihrer Erststimme In der Oberpfalz mit Ihrer Zweitstimme,"AfD,Oberpfalz,Weiden",https://www.instagram.com/p/CyDNI3xM-nA,0,0,0,0,0,0,0,0,0,0,0,1,0,"ein Mann in Anzug und Krawatte mit den Worten: ""Ich bin 3 oker, die",,1,0,0,0,0,0,0,0,0,0,0,1,0,"[""Wahlaufruf direkt"", ""Politischer Inhalt/Info""]"
171.0,CxkF6mUNB1R,"Megastarker Heimdebüt-Sieg für die Aufsteigerinnen in die 2. Volleyball-Bundesliga vom @muenchenvolleyball DJK SB München Ost! Wir haben begeistert mitgefiebert! Herzlichen Glückwunsch dem Team um Captain @kristin_hermoso Standhardinger zum großartigen Auftakt! 
#PinkCrew",5. Merzendorfer Merzendorfer Merzendorfer Merzendorfer 5. Merzendorfer Merzendorfer 5. Merzendorfer 16 14 Iev 92y COE 762 984 12 SPOr 5gey Cg'y O8u 9 2ey 55 55ey 5223,PinkCrew,https://www.instagram.com/p/CxkF6mUNB1R,0,0,1,0,0,0,0,0,0,0,0,0,0,die Volleyballmannschaft posiert für ein Foto,,0,0,1,0,1,0,0,0,0,0,0,0,0,"[""Selbstpräsentation unpolitisch"", ""Parteipräsentation unpolitisch""]"
172.0,CyGm5JOtoZi,Diskussionen mit der Jugend beim Stadtjugendring in Bamberg zu allen möglichen politischen Themen.,STADTJUGENDRING Bamber endring Eidav,,https://www.instagram.com/p/CyGm5JOtoZi,0,0,0,1,0,0,0,0,0,0,0,0,0,Zwei Männer stehen mit Mikrofonen auf der Bühne,,1,0,0,1,0,0,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info"", ""Selbstpräsentation politisch""]"
173.0,CvxLwKvtcSQ,#Silberhochzeit - Mit der Liebe meines Lebens habe ich anlässlich der Silberhochzeit die Orte unserer Hochzeit besucht. Danke für über 34 gemeinsame Jahre davon 25 als Ehepaar und 11 als Eltern. Mein größtes Glück an Deiner Seite leben zu dürfen❣️,,Silberhochzeit,https://www.instagram.com/p/CvxLwKvtcSQ,0,0,1,0,0,0,0,0,0,0,0,0,0,ein Mann und eine Frau küssen sich gegenseitig Männer,,0,0,1,0,0,0,0,0,0,0,0,0,0,"[""3. Selbstpräsentation unpolitisch""]"
